# probability by ion data file (1 traces, 0 calculated traces)
# trace names: 'GR4car'
# format:
# | scannedParam | numCountCycles | trace 0                                                                                           |
# |              |                | ion 0 dark prob | err | ion 0 bright prob | err | ion 1 dark prob | err | ion 1 bright prob | err |
3.5e-05	100	0.58	0.04960449637	0.42	0.04960449637	0.44	0.04988876516	0.56	0.04988876516	
3.55e-05	100	0.37	0.04852365871	0.63	0.04852365871	0.36	0.04824181513	0.64	0.04824181513	
3.6e-05	100	0.38	0.04878317312	0.62	0.04878317312	0.38	0.04878317312	0.62	0.04878317312	
3.65e-05	100	0.34	0.04760952286	0.66	0.04760952286	0.46	0.0500908266	0.54	0.0500908266	
3.7e-05	100	0.53	0.0501613558	0.47	0.0501613558	0.6	0.04923659639	0.4	0.04923659639	
3.75e-05	100	0.69	0.04648231987	0.31	0.04648231987	0.65	0.04793724854	0.35	0.04793724854	
3.8e-05	100	0.6	0.04923659639	0.4	0.04923659639	0.58	0.04960449637	0.42	0.04960449637	
3.85e-05	100	0.64	0.04824181513	0.36	0.04824181513	0.59	0.04943110704	0.41	0.04943110704	
3.9e-05	100	0.45	0.05	0.55	0.05	0.42	0.04960449637	0.58	0.04960449637	
3.95e-05	100	0.39	0.049020713	0.61	0.049020713	0.37	0.04852365871	0.63	0.04852365871	
4e-05	100	0.31	0.04648231987	0.69	0.04648231987	0.34	0.04760952286	0.66	0.04760952286	
4.05e-05	100	0.38	0.04878317312	0.62	0.04878317312	0.5	0.05025189076	0.5	0.05025189076	
4.1e-05	100	0.48	0.05021167316	0.52	0.05021167316	0.52	0.05021167316	0.48	0.05021167316	
4.15e-05	100	0.66	0.04760952286	0.34	0.04760952286	0.74	0.04408440023	0.26	0.04408440023	
4.2e-05	100	0.63	0.04852365871	0.37	0.04852365871	0.59	0.04943110704	0.41	0.04943110704	
4.25e-05	100	0.59	0.04943110704	0.41	0.04943110704	0.42	0.04960449637	0.58	0.04960449637	
4.3e-05	100	0.41	0.04943110704	0.59	0.04943110704	0.34	0.04760952286	0.66	0.04760952286	
4.35e-05	100	0.34	0.04760952286	0.66	0.04760952286	0.34	0.04760952286	0.66	0.04760952286	
4.4e-05	100	0.42	0.04960449637	0.58	0.04960449637	0.57	0.0497569852	0.43	0.0497569852	
4.45e-05	100	0.56	0.04988876516	0.44	0.04988876516	0.52	0.05021167316	0.48	0.05021167316	
4.5e-05	100	0.68	0.04688261723	0.32	0.04688261723	0.67	0.04725815626	0.33	0.04725815626	
4.55e-05	100	0.68	0.04688261723	0.32	0.04688261723	0.56	0.04988876516	0.44	0.04988876516	
4.6e-05	100	0.58	0.04960449637	0.42	0.04960449637	0.49	0.05024183938	0.51	0.05024183938	
4.65e-05	100	0.47	0.0501613558	0.53	0.0501613558	0.42	0.04960449637	0.58	0.04960449637	
4.7e-05	100	0.32	0.04688261723	0.68	0.04688261723	0.36	0.04824181513	0.64	0.04824181513	
4.75e-05	100	0.37	0.04852365871	0.63	0.04852365871	0.43	0.0497569852	0.57	0.0497569852	
4.8e-05	100	0.54	0.0500908266	0.46	0.0500908266	0.65	0.04793724854	0.35	0.04793724854	
4.85e-05	100	0.52	0.05021167316	0.48	0.05021167316	0.59	0.04943110704	0.41	0.04943110704	
4.9e-05	100	0.64	0.04824181513	0.36	0.04824181513	0.63	0.04852365871	0.37	0.04852365871	
4.95e-05	100	0.66	0.04760952286	0.34	0.04760952286	0.52	0.05021167316	0.48	0.05021167316	
5e-05	100	0.54	0.0500908266	0.46	0.0500908266	0.39	0.049020713	0.61	0.049020713	
5.05e-05	100	0.33	0.04725815626	0.67	0.04725815626	0.3	0.04605661865	0.7	0.04605661865	
5.1e-05	100	0.3	0.04605661865	0.7	0.04605661865	0.35	0.04793724854	0.65	0.04793724854	
5.15e-05	100	0.43	0.0497569852	0.57	0.0497569852	0.52	0.05021167316	0.48	0.05021167316	
5.2e-05	100	0.51	0.05024183938	0.49	0.05024183938	0.54	0.0500908266	0.46	0.0500908266	
5.25e-05	100	0.66	0.04760952286	0.34	0.04760952286	0.73	0.04461960433	0.27	0.04461960433	
5.3e-05	100	0.62	0.04878317312	0.38	0.04878317312	0.61	0.049020713	0.39	0.049020713	
5.35e-05	100	0.61	0.049020713	0.39	0.049020713	0.46	0.0500908266	0.54	0.0500908266	
5.4e-05	100	0.49	0.05024183938	0.51	0.05024183938	0.39	0.049020713	0.61	0.049020713	
5.45e-05	100	0.42	0.04960449637	0.58	0.04960449637	0.42	0.04960449637	0.58	0.04960449637	
5.5e-05	100	0.51	0.05024183938	0.49	0.05024183938	0.5	0.05025189076	0.5	0.05025189076	
5.55e-05	100	0.56	0.04988876516	0.44	0.04988876516	0.64	0.04824181513	0.36	0.04824181513	
5.6e-05	100	0.52	0.05021167316	0.48	0.05021167316	0.63	0.04852365871	0.37	0.04852365871	
5.65e-05	100	0.61	0.049020713	0.39	0.049020713	0.69	0.04648231987	0.31	0.04648231987	
5.7e-05	100	0.62	0.04878317312	0.38	0.04878317312	0.56	0.04988876516	0.44	0.04988876516	
5.75e-05	100	0.46	0.0500908266	0.54	0.0500908266	0.36	0.04824181513	0.64	0.04824181513	
5.8e-05	100	0.39	0.049020713	0.61	0.049020713	0.4	0.04923659639	0.6	0.04923659639	
5.85e-05	100	0.34	0.04760952286	0.66	0.04760952286	0.45	0.05	0.55	0.05	
5.9e-05	100	0.43	0.0497569852	0.57	0.0497569852	0.48	0.05021167316	0.52	0.05021167316	
5.95e-05	100	0.55	0.05	0.45	0.05	0.64	0.04824181513	0.36	0.04824181513	
6e-05	100	0.67	0.04725815626	0.33	0.04725815626	0.62	0.04878317312	0.38	0.04878317312	
6.05e-05	100	0.58	0.04960449637	0.42	0.04960449637	0.55	0.05	0.45	0.05	
6.1e-05	100	0.48	0.05021167316	0.52	0.05021167316	0.42	0.04960449637	0.58	0.04960449637	
6.15e-05	100	0.37	0.04852365871	0.63	0.04852365871	0.36	0.04824181513	0.64	0.04824181513	
6.2e-05	100	0.38	0.04878317312	0.62	0.04878317312	0.41	0.04943110704	0.59	0.04943110704	
6.25e-05	100	0.44	0.04988876516	0.56	0.04988876516	0.5	0.05025189076	0.5	0.05025189076	
6.3e-05	100	0.55	0.05	0.45	0.05	0.63	0.04852365871	0.37	0.04852365871	
6.35e-05	100	0.66	0.04760952286	0.34	0.04760952286	0.63	0.04852365871	0.37	0.04852365871	
6.4e-05	100	0.68	0.04688261723	0.32	0.04688261723	0.62	0.04878317312	0.38	0.04878317312	
6.45e-05	100	0.7	0.04605661865	0.3	0.04605661865	0.57	0.0497569852	0.43	0.0497569852	
6.5e-05	100	0.48	0.05021167316	0.52	0.05021167316	0.44	0.04988876516	0.56	0.04988876516	
6.55e-05	100	0.38	0.04878317312	0.62	0.04878317312	0.46	0.0500908266	0.54	0.0500908266	
6.6e-05	100	0.42	0.04960449637	0.58	0.04960449637	0.52	0.05021167316	0.48	0.05021167316	
6.65e-05	100	0.48	0.05021167316	0.52	0.05021167316	0.51	0.05024183938	0.49	0.05024183938	
6.7e-05	100	0.42	0.04960449637	0.58	0.04960449637	0.49	0.05024183938	0.51	0.05024183938	
6.75e-05	100	0.64	0.04824181513	0.36	0.04824181513	0.7	0.04605661865	0.3	0.04605661865	
6.8e-05	100	0.6	0.04923659639	0.4	0.04923659639	0.54	0.0500908266	0.46	0.0500908266	
6.85e-05	100	0.51	0.05024183938	0.49	0.05024183938	0.32	0.04688261723	0.68	0.04688261723	
6.9e-05	100	0.39	0.049020713	0.61	0.049020713	0.43	0.0497569852	0.57	0.0497569852	
6.95e-05	100	0.39	0.049020713	0.61	0.049020713	0.45	0.05	0.55	0.05	
7e-05	100	0.48	0.05021167316	0.52	0.05021167316	0.54	0.0500908266	0.46	0.0500908266	
7.05e-05	100	0.46	0.0500908266	0.54	0.0500908266	0.6	0.04923659639	0.4	0.04923659639	
7.1e-05	100	0.62	0.04878317312	0.38	0.04878317312	0.62	0.04878317312	0.38	0.04878317312	
7.15e-05	100	0.73	0.04461960433	0.27	0.04461960433	0.59	0.04943110704	0.41	0.04943110704	
7.2e-05	100	0.43	0.0497569852	0.57	0.0497569852	0.41	0.04943110704	0.59	0.04943110704	
7.25e-05	100	0.47	0.0501613558	0.53	0.0501613558	0.36	0.04824181513	0.64	0.04824181513	
7.3e-05	100	0.39	0.049020713	0.61	0.049020713	0.43	0.0497569852	0.57	0.0497569852	
7.35e-05	100	0.43	0.0497569852	0.57	0.0497569852	0.45	0.05	0.55	0.05	
7.4e-05	100	0.51	0.05024183938	0.49	0.05024183938	0.67	0.04725815626	0.33	0.04725815626	
7.45e-05	100	0.43	0.0497569852	0.57	0.0497569852	0.5	0.05025189076	0.5	0.05025189076	
7.5e-05	100	0.66	0.04760952286	0.34	0.04760952286	0.69	0.04648231987	0.31	0.04648231987	
7.55e-05	100	0.55	0.05	0.45	0.05	0.58	0.04960449637	0.42	0.04960449637	
7.6e-05	100	0.45	0.05	0.55	0.05	0.46	0.0500908266	0.54	0.0500908266	
7.65e-05	100	0.4	0.04923659639	0.6	0.04923659639	0.37	0.04852365871	0.63	0.04852365871	
7.7e-05	100	0.47	0.0501613558	0.53	0.0501613558	0.51	0.05024183938	0.49	0.05024183938	
7.75e-05	100	0.46	0.0500908266	0.54	0.0500908266	0.51	0.05024183938	0.49	0.05024183938	
7.8e-05	100	0.42	0.04960449637	0.58	0.04960449637	0.53	0.0501613558	0.47	0.0501613558	
7.85e-05	100	0.69	0.04648231987	0.31	0.04648231987	0.57	0.0497569852	0.43	0.0497569852	
7.9e-05	100	0.57	0.0497569852	0.43	0.0497569852	0.45	0.05	0.55	0.05	
7.95e-05	100	0.55	0.05	0.45	0.05	0.45	0.05	0.55	0.05	
